interaction_id,user_id,movie_id,watch_date,watch_duration_minutes,completed,user_rating,device_type
I000460,U00908,M05783,2025-11-07,122,True,5,Smart TV
I000461,U02812,M01849,2024-10-12,105,False,4,Mobile
I000462,U02911,M04557,2024-12-19,131,True,3,Smart TV
I000463,U02126,M03385,2024-04-05,76,False,3,Mobile
I000464,U01313,M00474,2026-03-20,40,False,2,Mobile
I000465,U00032,M07611,2023-03-12,130,True,3,Tablet
I000466,U02099,M02167,2026-03-10,106,True,2,Tablet
I000467,U01972,M02346,2024-07-22,113,True,2,Smart TV
I000468,U02887,M03274,2026-06-20,147,True,2,Mobile
I000469,U01492,M02791,2025-08-03,135,True,2,Mobile
I000470,U00441,M02888,2026-07-15,131,True,1,Mobile
I000471,U00711,M02059,2026-02-03,30,False,4,Tablet
I000472,U02149,M05957,2026-03-24,107,True,1,Mobile
I000473,U00066,M04830,2025-10-06,182,True,4,Tablet
I000474,U02856,M07843,2026-04-12,37,False,4,Laptop
I000475,U00357,M03366,2026-05-14,73,True,5,Mobile
I000476,U02168,M02519,2026-07-14,133,True,4,Smart TV
I000477,U01937,M05329,2024-12-19,22,False,4,Smart TV
I000478,U01113,M02079,2025-01-17,78,False,4,Tablet
I000479,U01427,M07417,2026-01-05,136,True,4,Mobile
I000480,U01754,M08021,2026-04-28,90,True,2,Laptop
I000481,U02075,M06352,2024-06-16,120,True,3,Smart TV
I000482,U01224,M00985,2025-11-09,160,True,4,Laptop
I000483,U02090,M06246,2026-07-01,42,False,4,Smart TV
I000484,U02410,M03535,2026-07-15,43,False,2,Laptop
I000485,U02514,M05595,2025-04-16,139,True,2,Firestick
I000486,U00487,M03010,2025-07-29,62,False,4,Mobile
I000487,U00558,M00013,2026-01-04,93,True,4,Mobile
I000488,U00639,M07923,2024-06-23,126,True,2,Mobile
I000489,U02652,M06881,2023-09-12,123,True,4,Mobile
I000490,U02633,M03716,2025-08-19,2,False,4,Laptop
I000491,U01300,M00060,2025-10-02,70,True,2,Smart TV
I000492,U02138,M05529,2025-11-03,116,True,3,Laptop
I000493,U02794,M02902,2024-12-31,57,True,3,Smart TV
I000494,U02527,M05346,2026-07-13,73,True,2,Laptop
I000495,U00591,M07303,2026-01-04,74,False,3,Smart TV
I000496,U02611,M00472,2024-11-13,42,False,4,Smart TV
I000497,U00027,M05768,2025-07-30,75,False,4,Firestick
I000498,U01180,M08047,2025-08-18,139,True,4,Mobile
I000499,U00709,M00617,2025-08-20,20,False,2,Mobile
I000500,U00258,M05139,2026-03-13,111,True,3,Tablet
I000501,U00030,M01599,2026-02-28,48,True,4,Mobile
I000502,U00034,M06338,2025-12-07,117,True,2,Smart TV
I000503,U02006,M06991,2024-09-16,123,True,3,Mobile
I000504,U02182,M04498,2025-09-29,86,True,4,Laptop
I000505,U02725,M07759,2025-07-08,52,True,4,Mobile
I000506,U01902,M06299,2023-07-11,34,False,4,Mobile
I000507,U00556,M07238,2023-11-18,37,False,4,Smart TV
I000508,U02093,M02107,2026-05-29,60,False,2,Mobile
I000509,U02694,M07102,2025-03-03,28,True,5,Mobile
I000510,U00745,M02349,2026-05-28,93,False,3,Mobile
I000511,U01873,M03819,2024-12-01,136,True,4,Laptop
I000512,U02984,M05456,2025-07-12,95,False,4,Firestick
I000513,U00120,M01536,2025-10-29,108,True,2,Firestick
I000514,U02519,M03612,2024-01-26,74,False,1,Laptop
I000515,U01340,M07799,2024-02-18,145,True,2,Smart TV
I000516,U00968,M01641,2023-09-20,91,True,3,Mobile
I000517,U02676,M08096,2026-02-15,92,True,4,Smart TV
I000518,U02213,M06242,2026-01-28,20,False,3,Mobile
I000519,U02969,M00621,2026-02-14,63,False,4,Mobile
I000520,U01611,M00284,2025-03-04,125,True,4,Mobile
I000521,U01040,M08005,2025-09-05,60,False,4,Laptop
I000522,U00740,M03508,2024-07-28,12,True,3,Tablet
I000523,U02385,M01446,2026-07-09,167,True,3,Smart TV
I000524,U00664,M02357,2026-07-07,40,False,3,Laptop
I000525,U02039,M00406,2026-02-04,49,True,4,Laptop
I000526,U01339,M06289,2025-10-19,43,False,3,Mobile
I000527,U00116,M01965,2025-10-25,9,False,2,Laptop
I000528,U01627,M03542,2026-06-25,5,False,4,Mobile
I000529,U00155,M04815,2024-06-21,150,True,4,Smart TV
I000530,U02485,M07977,2026-06-19,52,False,2,Smart TV
I000531,U02331,M05701,2026-07-12,161,True,4,Laptop
I000532,U02888,M07388,2023-11-17,52,False,4,Mobile
I000533,U02192,M00513,2025-02-05,89,False,4,Laptop
I000534,U00166,M02525,2023-08-04,29,False,3,Mobile
I000535,U00336,M06136,2026-06-04,78,False,3,Mobile
I000536,U00273,M07454,2025-03-17,143,True,2,Mobile
I000537,U02982,M01240,2023-04-12,149,True,2,Mobile
I000538,U02365,M05542,2024-05-23,15,False,3,Mobile
I000539,U01136,M05192,2025-07-01,20,False,2,Smart TV
I000540,U00805,M04581,2026-06-24,142,True,4,Firestick
I000541,U00339,M05767,2025-10-31,43,True,3,Smart TV
I000542,U00472,M00451,2026-06-02,97,True,4,Laptop
I000543,U00474,M01025,2026-06-10,127,False,2,Firestick
I000544,U01680,M05770,2023-08-28,145,True,3,Mobile
I000545,U02759,M00884,2025-07-26,80,True,4,Mobile
I000546,U00741,M07094,2026-03-12,61,False,2,Laptop
I000547,U02711,M01813,2024-10-27,32,True,4,Smart TV
I000548,U01019,M06034,2025-06-26,23,False,2,Mobile
I000549,U00789,M02955,2026-04-09,122,True,2,Mobile
I000550,U00733,M06425,2026-04-06,86,False,3,Mobile
I000551,U01156,M00732,2025-02-02,114,True,3,Laptop
I000552,U02798,M05118,2025-10-06,152,True,4,Mobile
I000553,U00036,M02882,2026-06-25,22,False,5,Mobile
I000554,U00528,M02827,2026-06-09,56,False,3,Firestick
I000555,U02956,M06637,2026-03-13,25,True,4,Laptop
I000556,U02684,M03010,2024-11-30,80,False,3,Mobile
I000557,U02845,M00138,2023-05-23,36,False,4,Smart TV
I000558,U00582,M04038,2026-02-17,27,False,3,Smart TV
I000559,U01587,M01489,2024-01-04,157,True,2,Mobile
I000560,U00307,M03180,2025-12-08,7,False,4,Firestick
I000561,U00221,M03451,2025-05-19,94,True,3,Smart TV
I000562,U02284,M00750,2026-06-08,145,True,3,Smart TV
I000563,U01815,M07741,2026-05-18,50,False,2,Tablet
I000564,U00092,M01148,2025-10-17,139,True,4,Mobile
I000565,U02663,M06389,2025-10-18,123,True,3,Mobile
I000566,U00650,M02902,2023-09-14,34,False,2,Mobile
I000567,U02910,M05319,2024-01-03,152,True,3,Mobile
I000568,U00070,M07473,2026-04-25,58,False,3,Smart TV
I000569,U02621,M05915,2026-01-29,41,False,4,Mobile
I000570,U01814,M06536,2026-06-04,39,False,2,Smart TV
I000571,U00707,M01804,2026-06-17,93,True,4,Tablet
I000572,U00561,M02285,2026-02-18,147,True,3,Smart TV
I000573,U00453,M00489,2026-07-13,76,False,3,Smart TV
I000574,U00159,M07928,2026-06-15,68,False,4,Smart TV
I000575,U00412,M02509,2026-07-01,14,False,4,Mobile
I000576,U02115,M00118,2026-04-21,151,True,2,Tablet
I000577,U02746,M00942,2026-05-30,80,True,4,Mobile
I000578,U02949,M05371,2026-06-28,55,False,3,Mobile
I000579,U00174,M01210,2025-03-25,128,True,2,Smart TV
I000580,U00939,M00445,2024-11-09,36,False,2,Firestick
I000581,U01129,M01756,2025-11-18,21,False,3,Laptop
I000582,U00102,M04142,2024-06-12,41,True,4,Smart TV
I000583,U02164,M06331,2024-10-03,88,True,3,Laptop
I000584,U02442,M00541,2023-08-01,103,True,1,Smart TV
I000585,U01368,M05861,2026-05-09,109,False,4,Smart TV
I000586,U00642,M01515,2025-09-21,63,False,3,Mobile
I000587,U01792,M02679,2024-11-16,137,True,4,Mobile
I000588,U01447,M04512,2024-05-29,122,True,2,Mobile
I000589,U01946,M00542,2026-04-19,53,False,4,Smart TV
I000590,U01273,M03319,2026-03-27,115,True,4,Mobile
I000591,U00278,M06582,2026-04-20,104,True,2,Smart TV
I000592,U02731,M03293,2026-07-07,116,True,3,Laptop
I000593,U01076,M04845,2026-03-05,60,False,4,Tablet
I000594,U02306,M05305,2025-12-15,63,False,4,Mobile
I000595,U00013,M07693,2023-12-08,16,False,2,Laptop
I000596,U00174,M06987,2025-05-26,137,True,3,Tablet
I000597,U01220,M03447,2026-04-27,120,True,3,Smart TV
I000598,U01618,M00447,2024-07-09,93,True,1,Smart TV
I000599,U00917,M07914,2024-11-27,94,True,3,Smart TV
I000600,U02807,M03955,2026-03-09,52,True,2,Smart TV
I000601,U01199,M06061,2024-09-29,25,False,3,Smart TV
I000602,U00202,M04132,2025-01-16,137,True,2,Tablet
I000603,U01321,M03228,2026-02-22,130,False,2,Laptop
I000604,U02438,M05490,2023-12-28,104,False,4,Smart TV
I000605,U00061,M08073,2026-05-18,17,False,3,Smart TV
I000606,U02705,M03007,2025-06-17,109,True,4,Smart TV
I000607,U02215,M02449,2024-10-15,168,True,5,Smart TV
I000608,U00649,M06632,2026-07-10,52,False,2,Laptop
I000609,U01063,M07769,2025-01-14,68,False,2,Firestick
I000610,U00343,M05705,2024-10-25,52,False,2,Smart TV
I000611,U02067,M07341,2026-02-26,72,False,3,Mobile
I000612,U00459,M04218,2026-05-11,60,False,4,Smart TV
I000613,U02564,M02597,2024-12-07,67,False,5,Tablet
I000614,U00290,M00639,2025-02-27,115,False,4,Mobile
I000615,U00567,M01718,2026-03-22,158,True,5,Tablet
I000616,U01459,M07194,2026-02-21,14,False,4,Smart TV
I000617,U02077,M00191,2026-07-11,86,True,3,Mobile
I000618,U00106,M00404,2026-03-28,87,True,3,Mobile
I000619,U02731,M02111,2026-06-24,53,False,3,Mobile
I000620,U02440,M06593,2025-07-05,108,True,4,Mobile
I000621,U00647,M04296,2025-09-19,85,False,3,Laptop
I000622,U02458,M05791,2023-12-23,124,True,3,Smart TV
I000623,U01898,M06152,2026-07-02,98,True,3,Firestick
I000624,U02746,M04127,2026-05-05,71,True,1,Smart TV
I000625,U01095,M03396,2025-02-07,116,True,4,Mobile
I000626,U00363,M06717,2026-03-19,134,True,2,Mobile
I000627,U00181,M03782,2025-08-16,85,True,4,Mobile
I000628,U02831,M03447,2025-08-20,120,True,4,Mobile
I000629,U00439,M03747,2026-01-13,128,True,3,Laptop
I000630,U02698,M05909,2026-02-23,57,True,4,Mobile
I000631,U00186,M06999,2025-02-22,96,False,4,Mobile
I000632,U02498,M06102,2025-06-18,141,True,2,Mobile
I000633,U02506,M02372,2026-03-12,78,True,2,Mobile
I000634,U00266,M01393,2026-06-17,97,True,2,Mobile
I000635,U00584,M07788,2023-06-03,131,True,4,Laptop
I000636,U02582,M04629,2026-04-29,91,True,4,Mobile
I000637,U02351,M05894,2026-07-15,38,False,5,Smart TV
I000638,U02854,M05204,2026-03-12,154,True,4,Smart TV
I000639,U01059,M01325,2025-10-24,90,False,2,Smart TV
I000640,U02359,M00214,2024-03-07,130,True,4,Mobile
I000641,U01229,M01614,2025-12-10,117,True,3,Laptop
I000642,U02969,M05515,2025-07-03,81,False,3,Tablet
I000643,U00838,M05950,2026-04-22,36,True,3,Mobile
I000644,U02948,M00002,2026-01-02,95,True,3,Firestick
I000645,U00180,M06813,2026-06-07,146,True,3,Smart TV
I000646,U01641,M07178,2026-06-18,102,False,3,Mobile
I000647,U01141,M01911,2025-07-25,121,True,4,Mobile
I000648,U02525,M03776,2023-06-23,112,False,3,Laptop
I000649,U01121,M05052,2023-12-18,138,True,3,Tablet
I000650,U01926,M00421,2024-02-27,82,True,3,Firestick
I000651,U00268,M04093,2025-07-13,130,True,3,Mobile
I000652,U02205,M04660,2025-06-15,133,True,3,Smart TV
I000653,U02988,M03845,2026-04-14,146,True,4,Smart TV
I000654,U00397,M06096,2026-01-23,102,True,3,Smart TV
I000655,U00429,M04484,2025-05-10,92,False,3,Firestick
I000656,U02567,M02489,2026-04-17,97,True,3,Smart TV
I000657,U02206,M07032,2023-01-24,69,False,3,Smart TV
I000658,U02853,M02345,2025-10-07,143,True,2,Firestick
I000659,U01562,M05748,2025-10-20,16,False,3,Mobile
I000660,U01070,M06460,2026-01-19,5,False,4,Mobile
I000661,U00553,M02035,2026-07-07,12,False,4,Laptop
I000662,U01957,M06762,2026-07-09,141,True,4,Firestick
I000663,U02846,M01616,2026-04-07,154,True,3,Mobile
I000664,U02797,M04451,2026-04-27,3,True,4,Smart TV
I000665,U02275,M02326,2026-05-21,152,True,2,Mobile
I000666,U01683,M05038,2024-09-22,144,True,3,Mobile
I000667,U02373,M03562,2023-09-29,118,True,4,Mobile
I000668,U00032,M07445,2023-07-31,72,False,3,Tablet
I000669,U01224,M04912,2026-01-05,111,True,3,Mobile
I000670,U01542,M06359,2026-05-23,21,False,3,Firestick
I000671,U02281,M02310,2024-12-07,141,True,5,Smart TV
I000672,U01339,M02686,2026-01-21,151,True,3,Mobile
I000673,U01273,M07197,2026-01-06,124,True,2,Laptop
I000674,U01393,M00248,2026-01-13,55,True,3,Laptop
I000675,U01264,M07691,2023-10-14,23,False,4,Smart TV
I000676,U02493,M01626,2026-06-07,117,True,4,Laptop
I000677,U01058,M05123,2026-02-17,99,False,3,Tablet
I000678,U00755,M06082,2024-07-03,96,True,2,Mobile
I000679,U00445,M03154,2025-08-17,76,True,3,Mobile
I000680,U00220,M05943,2024-12-15,149,True,3,Mobile
I000681,U00717,M01618,2024-06-22,101,False,3,Smart TV
I000682,U01960,M07969,2026-04-12,116,True,2,Smart TV
I000683,U01295,M00554,2026-06-04,89,True,2,Mobile
I000684,U00725,M01490,2025-10-24,125,True,3,Firestick
I000685,U02062,M07896,2024-12-19,102,True,4,Laptop
I000686,U02620,M00926,2026-04-07,136,True,2,Firestick
I000687,U02199,M04509,2025-07-01,127,True,4,Firestick
I000688,U01971,M03426,2024-04-13,23,False,4,Tablet
I000689,U00709,M05039,2026-03-04,158,True,3,Laptop
I000690,U00056,M02141,2025-04-07,132,True,2,Mobile
I000691,U02943,M04118,2026-06-08,92,False,3,Smart TV
I000692,U00604,M02174,2023-08-21,13,False,2,Smart TV
I000693,U00938,M02325,2026-03-26,38,False,3,Smart TV
I000694,U02853,M04221,2025-08-22,74,False,3,Smart TV
I000695,U01436,M04899,2026-05-03,142,True,3,Mobile
I000696,U01085,M00752,2025-03-12,148,True,4,Mobile
I000697,U02752,M06320,2024-04-15,165,True,5,Mobile
I000698,U01038,M06326,2026-07-12,31,False,4,Mobile
I000699,U01759,M06258,2026-07-11,140,True,2,Laptop
I000700,U01387,M00125,2024-02-03,105,False,4,Mobile
I000701,U00574,M07853,2025-08-19,150,True,4,Laptop
I000702,U01833,M04597,2026-07-04,73,True,2,Laptop
I000703,U02013,M05729,2026-06-17,148,True,2,Tablet
I000704,U00348,M07512,2026-04-05,68,False,3,Mobile
I000705,U01203,M02196,2024-07-06,25,False,3,Mobile
I000706,U00785,M07710,2025-04-09,96,True,4,Mobile
I000707,U00696,M00867,2023-12-09,52,False,4,Mobile
I000708,U02224,M00823,2025-08-03,137,True,3,Mobile
I000709,U01012,M01657,2026-03-14,142,True,4,Laptop
I000710,U00797,M03196,2026-04-07,4,True,4,Smart TV
I000711,U00594,M07557,2026-06-24,155,True,3,Tablet
I000712,U01252,M01537,2025-11-12,133,True,5,Laptop
I000713,U01624,M07976,2026-04-22,153,True,3,Firestick
I000714,U01741,M01632,2026-02-14,26,True,4,Mobile
I000715,U02745,M02054,2026-07-09,44,True,4,Smart TV
I000716,U02178,M04780,2026-01-03,89,False,2,Smart TV
I000717,U02538,M05903,2026-06-30,15,False,4,Smart TV
I000718,U02667,M01536,2024-10-15,67,False,3,Mobile
I000719,U02441,M07433,2025-11-18,84,True,3,Smart TV
I000720,U02708,M05166,2026-06-06,62,False,4,Smart TV
I000721,U01744,M06062,2026-01-18,137,True,4,Laptop
I000722,U02829,M02919,2026-02-02,13,False,4,Smart TV
I000723,U00545,M02097,2025-02-09,124,True,5,Tablet
I000724,U02790,M04672,2025-04-26,120,True,3,Tablet
I000725,U02986,M00076,2024-11-14,158,True,5,Firestick
I000726,U02911,M03174,2025-02-09,145,True,5,Mobile
I000727,U02281,M05169,2025-06-02,136,True,4,Mobile
I000728,U00965,M01506,2022-11-11,148,True,2,Mobile
I000729,U02647,M00747,2026-05-08,138,True,4,Mobile
I000730,U00644,M05982,2026-03-13,103,True,2,Firestick
I000731,U02118,M00115,2026-01-20,88,False,3,Smart TV
I000732,U00869,M01650,2025-11-09,145,True,3,Mobile
I000733,U00759,M00026,2025-10-18,139,True,2,Laptop
I000734,U01581,M03378,2025-08-29,122,True,3,Firestick
I000735,U02081,M00511,2026-06-20,146,True,5,Tablet
I000736,U02772,M03691,2024-01-27,104,True,3,Smart TV
I000737,U01211,M05468,2026-07-07,33,False,5,Firestick
I000738,U00964,M00663,2026-07-11,139,True,4,Mobile
I000739,U01000,M07746,2024-05-06,42,True,4,Smart TV
I000740,U00195,M06681,2026-04-22,87,True,3,Laptop
I000741,U02255,M07589,2026-06-10,173,True,3,Mobile
I000742,U02412,M07797,2025-07-04,4,False,4,Mobile
I000743,U00070,M05680,2026-04-22,8,False,5,Tablet
I000744,U01143,M05976,2025-06-17,82,False,4,Smart TV
I000745,U00306,M08126,2025-11-27,111,True,3,Smart TV
I000746,U02738,M02589,2026-04-20,143,True,4,Mobile
I000747,U02652,M03907,2024-03-26,150,True,3,Mobile
I000748,U00370,M04741,2025-04-03,133,False,3,Firestick
I000749,U00007,M04364,2024-10-10,138,True,3,Mobile
I000750,U02516,M07286,2026-03-04,26,False,2,Smart TV
I000751,U00172,M00122,2025-02-21,156,True,5,Smart TV
I000752,U00798,M04671,2025-03-21,94,True,3,Smart TV
I000753,U01548,M05488,2024-09-15,46,True,5,Smart TV
I000754,U01591,M02017,2024-12-19,52,False,2,Smart TV
I000755,U02286,M06152,2023-04-19,98,True,2,Smart TV
I000756,U02794,M03584,2026-06-23,142,True,5,Smart TV
I000757,U01492,M06924,2024-06-15,115,True,4,Mobile
I000758,U01858,M00525,2025-04-13,94,True,3,Tablet
I000759,U00096,M06695,2024-05-05,127,True,3,Mobile
I000760,U00357,M06784,2025-02-24,37,False,2,Tablet
I000761,U02585,M04992,2025-06-08,27,False,4,Mobile
I000762,U00323,M00045,2026-06-24,92,False,4,Smart TV
I000763,U00571,M03986,2026-04-17,52,False,4,Smart TV
I000764,U00483,M04126,2024-09-04,121,True,4,Mobile
I000765,U00566,M05493,2025-06-10,120,True,2,Laptop
I000766,U00396,M07796,2025-05-06,130,True,4,Mobile
I000767,U02493,M01301,2025-11-14,162,True,3,Mobile
I000768,U01091,M01773,2025-06-02,137,True,3,Smart TV
I000769,U02099,M05846,2026-01-21,150,True,4,Laptop
I000770,U01083,M05554,2026-06-10,129,True,4,Firestick
I000771,U00432,M00903,2025-08-27,127,True,2,Mobile
I000772,U01992,M02030,2026-06-23,123,True,2,Smart TV
I000773,U02072,M07276,2025-05-26,147,True,5,Mobile
I000774,U01504,M00005,2026-06-15,9,False,3,Laptop
I000775,U00260,M02888,2025-05-13,131,True,4,Laptop
I000776,U01402,M07961,2025-05-29,110,True,4,Mobile
I000777,U00558,M07189,2025-12-15,143,True,2,Mobile
I000778,U00668,M07434,2026-06-17,92,True,4,Tablet
I000779,U01147,M00810,2026-06-02,135,True,3,Laptop
I000780,U02117,M06648,2025-12-07,94,True,3,Smart TV
I000781,U00370,M03793,2023-11-06,122,True,3,Firestick
I000782,U02222,M07662,2026-05-19,47,False,2,Smart TV
I000783,U00242,M07130,2026-06-19,93,False,4,Laptop
I000784,U00242,M05552,2026-07-03,110,True,3,Mobile
I000785,U00730,M04489,2026-06-19,8,False,2,Tablet
I000786,U00353,M05965,2025-07-26,146,True,3,Tablet
I000787,U01486,M06072,2024-04-21,118,True,4,Smart TV
I000788,U00818,M04390,2026-07-13,111,True,4,Smart TV
I000789,U01286,M06804,2025-08-27,137,True,4,Smart TV
I000790,U02870,M03558,2026-05-30,78,False,4,Smart TV
I000791,U01280,M04590,2026-03-04,36,False,3,Smart TV
I000792,U02325,M03715,2026-06-10,133,True,3,Smart TV
I000793,U01689,M05730,2026-06-17,119,True,2,Firestick
I000794,U00474,M06180,2024-09-01,137,True,4,Smart TV
I000795,U02954,M01286,2025-08-07,31,False,2,Mobile
I000796,U02206,M00893,2023-08-28,153,True,3,Mobile
I000797,U00630,M06350,2026-06-03,88,True,4,Mobile
I000798,U01919,M01315,2026-07-15,122,True,4,Tablet
I000799,U02984,M02423,2026-05-03,132,True,3,Tablet
I000800,U00992,M01402,2026-05-01,109,True,2,Mobile
I000801,U01119,M00862,2025-12-03,187,True,3,Laptop
I000802,U01835,M05256,2026-02-12,132,True,2,Laptop
I000803,U01030,M04932,2023-08-30,60,False,2,Smart TV
I000804,U00725,M03178,2024-05-27,140,True,3,Firestick
I000805,U02584,M01793,2026-01-22,131,True,4,Firestick
I000806,U02213,M03683,2025-10-25,150,True,4,Tablet
I000807,U01134,M04516,2024-07-17,134,True,2,Smart TV
I000808,U01375,M04495,2024-12-13,24,False,2,Smart TV
I000809,U02987,M04384,2026-03-11,139,True,4,Smart TV
I000810,U01366,M01399,2025-11-26,79,True,4,Mobile
I000811,U02577,M04059,2026-07-06,57,False,4,Smart TV
I000812,U00957,M01275,2024-04-05,55,False,2,Smart TV
I000813,U01589,M08106,2025-01-10,104,True,4,Mobile
I000814,U01209,M00945,2026-03-14,162,True,5,Mobile
I000815,U02813,M04916,2025-05-11,146,True,3,Mobile
I000816,U02938,M01173,2026-03-19,45,False,3,Firestick
I000817,U01098,M05612,2026-06-17,164,True,4,Mobile
I000818,U00003,M07290,2023-12-05,21,False,2,Firestick
I000819,U02318,M00489,2024-07-06,104,True,3,Tablet
I000820,U02866,M03401,2026-04-06,93,True,1,Mobile
I000821,U00879,M00149,2023-08-30,129,False,5,Mobile
I000822,U02682,M05094,2025-08-11,94,True,2,Smart TV
I000823,U02530,M06887,2023-07-09,178,True,1,Firestick
I000824,U02017,M04242,2023-05-18,87,False,4,Smart TV
I000825,U02256,M03234,2026-06-04,94,False,4,Mobile
I000826,U00115,M06669,2026-03-14,39,False,3,Mobile
I000827,U01609,M05657,2025-04-26,86,True,4,Firestick
I000828,U02955,M05758,2026-02-23,13,False,3,Mobile
I000829,U00517,M02695,2025-04-22,54,False,2,Smart TV
I000830,U02862,M01494,2026-01-11,114,True,4,Mobile
I000831,U01229,M06945,2025-12-23,66,False,3,Firestick
I000832,U01380,M00618,2026-06-20,79,True,4,Mobile
I000833,U02235,M02613,2023-10-28,107,False,4,Mobile
I000834,U00188,M01176,2026-01-18,126,True,3,Smart TV
I000835,U01995,M00196,2024-03-01,123,True,3,Mobile
I000836,U01756,M00549,2026-02-20,55,False,4,Mobile
I000837,U01585,M07139,2025-06-19,137,True,4,Mobile
I000838,U02849,M07875,2026-05-08,45,False,1,Laptop
I000839,U00514,M00546,2026-06-05,89,False,3,Smart TV
I000840,U01184,M06764,2025-02-27,34,False,3,Mobile
I000841,U00012,M03971,2026-06-25,132,True,4,Tablet
I000842,U00644,M00092,2025-05-23,130,True,3,Smart TV
I000843,U00046,M01865,2025-12-04,47,False,2,Mobile
I000844,U01603,M01254,2024-05-02,158,True,4,Mobile
I000845,U02385,M01446,2026-07-11,90,False,3,Laptop
I000846,U00897,M03016,2024-10-04,92,True,2,Tablet
I000847,U00286,M07767,2025-02-20,97,True,2,Mobile
I000848,U01728,M03767,2025-05-24,158,True,3,Mobile
I000849,U02610,M05861,2025-09-27,154,True,5,Firestick
I000850,U02091,M00119,2024-10-24,161,True,5,Firestick
I000851,U00363,M04213,2025-06-15,94,True,3,Mobile
I000852,U00027,M07830,2023-12-15,119,True,5,Firestick
I000853,U01870,M06386,2026-03-18,89,True,3,Firestick
